,Emotions,Path
1093,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_MTI_SAD_XX.wav
1094,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TSI_HAP_XX.wav
1095,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TAI_FEA_XX.wav
1096,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TIE_SAD_XX.wav
1098,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TSI_SAD_XX.wav
1100,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_MTI_HAP_XX.wav
1101,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TSI_DIS_XX.wav
1102,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TIE_DIS_XX.wav
1103,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TAI_DIS_XX.wav
1104,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TSI_FEA_XX.wav
1106,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TIE_FEA_XX.wav
1108,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_WSI_ANG_XX.wav
1109,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_TAI_SAD_XX.wav
1112,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_DFA_ANG_XX.wav
1113,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_SAD_LO.wav
1114,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_DFA_FEA_XX.wav
1115,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_ANG_HI.wav
1116,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_SAD_MD.wav
1118,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_HAP_MD.wav
1119,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_WSI_HAP_XX.wav
1120,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_WSI_SAD_XX.wav
1121,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_ANG_LO.wav
1122,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_HAP_HI.wav
1123,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_DFA_DIS_XX.wav
1124,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IOM_ANG_XX.wav
1125,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_SAD_HI.wav
1126,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_FEA_HI.wav
1127,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_DFA_SAD_XX.wav
1128,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_HAP_LO.wav
1129,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_DIS_HI.wav
1130,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_DFA_HAP_XX.wav
1131,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_DIS_LO.wav
1132,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_WSI_DIS_XX.wav
1133,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_FEA_MD.wav
1134,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_ANG_MD.wav
1135,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_DIS_MD.wav
1136,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IEO_FEA_LO.wav
1137,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1068_WSI_FEA_XX.wav
1139,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWW_FEA_XX.wav
1140,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWW_ANG_XX.wav
1141,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IOM_HAP_XX.wav
1142,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITS_FEA_XX.wav
1143,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_MTI_DIS_XX.wav
1144,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IOM_SAD_XX.wav
1145,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWW_DIS_XX.wav
1146,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWL_DIS_XX.wav
1147,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWL_HAP_XX.wav
1148,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IOM_DIS_XX.wav
1149,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITH_ANG_XX.wav
1150,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITH_FEA_XX.wav
1151,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_MTI_ANG_XX.wav
1154,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITS_DIS_XX.wav
1155,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWL_SAD_XX.wav
1156,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IOM_FEA_XX.wav
1157,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITS_HAP_XX.wav
1159,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_MTI_FEA_XX.wav
1160,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITH_SAD_XX.wav
1162,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITS_ANG_XX.wav
1163,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITH_HAP_XX.wav
1164,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWL_ANG_XX.wav
1165,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITH_DIS_XX.wav
1166,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_ITS_SAD_XX.wav
1167,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWW_SAD_XX.wav
1168,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWL_FEA_XX.wav
1169,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_IWW_HAP_XX.wav
1171,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TAI_DIS_XX.wav
1172,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TIE_SAD_XX.wav
1173,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TIE_DIS_XX.wav
1174,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TIE_HAP_XX.wav
1177,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TAI_SAD_XX.wav
1178,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TSI_ANG_XX.wav
1179,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TSI_FEA_XX.wav
1180,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_MTI_SAD_XX.wav
1181,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TSI_DIS_XX.wav
1182,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TIE_FEA_XX.wav
1184,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TIE_ANG_XX.wav
1185,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TAI_FEA_XX.wav
1186,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TSI_HAP_XX.wav
1187,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TAI_ANG_XX.wav
1188,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TAI_HAP_XX.wav
1189,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_TSI_SAD_XX.wav
1190,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_MTI_HAP_XX.wav
1191,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_DFA_SAD_XX.wav
1192,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_WSI_SAD_XX.wav
1193,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_WSI_DIS_XX.wav
1194,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_DFA_HAP_XX.wav
1195,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_DIS_HI.wav
1196,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_DIS_MD.wav
1197,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_WSI_ANG_XX.wav
1198,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_ANG_MD.wav
1199,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_DIS_LO.wav
1200,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_ANG_HI.wav
1201,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_DFA_FEA_XX.wav
1202,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_DFA_ANG_XX.wav
1203,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_WSI_FEA_XX.wav
1204,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_ANG_LO.wav
1205,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_DFA_DIS_XX.wav
1206,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_FEA_LO.wav
1209,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1069_WSI_HAP_XX.wav
1210,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_FEA_HI.wav
1211,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITS_DIS_XX.wav
1212,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_HAP_HI.wav
1213,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IOM_FEA_XX.wav
1214,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IOM_HAP_XX.wav
1215,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_FEA_MD.wav
1216,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITS_ANG_XX.wav
1217,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITH_HAP_XX.wav
1218,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_SAD_HI.wav
1219,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_HAP_LO.wav
1220,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITH_SAD_XX.wav
1222,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IOM_ANG_XX.wav
1223,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IOM_SAD_XX.wav
1224,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_SAD_LO.wav
1225,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITH_DIS_XX.wav
1226,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITH_FEA_XX.wav
1227,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_SAD_MD.wav
1228,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IEO_HAP_MD.wav
1231,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITH_ANG_XX.wav
1232,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IOM_DIS_XX.wav
1233,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITS_FEA_XX.wav
1234,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWW_SAD_XX.wav
1235,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWW_ANG_XX.wav
1236,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWW_DIS_XX.wav
1237,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWL_SAD_XX.wav
1238,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWL_ANG_XX.wav
1239,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITS_HAP_XX.wav
1241,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWL_HAP_XX.wav
1243,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWW_HAP_XX.wav
1244,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_ITS_SAD_XX.wav
1245,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWL_FEA_XX.wav
1246,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWW_FEA_XX.wav
1248,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_IWL_DIS_XX.wav
1249,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_MTI_FEA_XX.wav
1250,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_MTI_SAD_XX.wav
1251,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TAI_ANG_XX.wav
1252,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_MTI_HAP_XX.wav
1253,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TAI_SAD_XX.wav
1254,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TIE_ANG_XX.wav
1255,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_MTI_DIS_XX.wav
1257,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TAI_FEA_XX.wav
1259,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TAI_DIS_XX.wav
1260,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TIE_DIS_XX.wav
1261,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_MTI_ANG_XX.wav
1262,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TAI_HAP_XX.wav
1264,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_WSI_DIS_XX.wav
1265,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TSI_DIS_XX.wav
1266,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TIE_FEA_XX.wav
1267,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TIE_SAD_XX.wav
1268,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TSI_FEA_XX.wav
1269,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TIE_HAP_XX.wav
1270,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TSI_ANG_XX.wav
1272,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TSI_HAP_XX.wav
1273,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_TSI_SAD_XX.wav
1274,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_WSI_ANG_XX.wav
1275,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_WSI_FEA_XX.wav
1276,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_DFA_DIS_XX.wav
1277,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_ANG_LO.wav
1278,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_HAP_HI.wav
1279,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_WSI_SAD_XX.wav
1280,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_HAP_LO.wav
1282,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_DIS_HI.wav
1283,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_DIS_MD.wav
1284,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_DFA_HAP_XX.wav
1285,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_SAD_HI.wav
1286,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_DFA_FEA_XX.wav
1287,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_FEA_HI.wav
1288,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_SAD_LO.wav
1289,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_HAP_MD.wav
1290,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_DFA_ANG_XX.wav
1291,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_ANG_HI.wav
1292,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_FEA_LO.wav
1293,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_FEA_MD.wav
1294,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_ANG_MD.wav
1296,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_DFA_SAD_XX.wav
1298,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1070_WSI_HAP_XX.wav
1299,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_DIS_LO.wav
1300,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IOM_SAD_XX.wav
1301,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IOM_ANG_XX.wav
1302,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITH_FEA_XX.wav
1303,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITH_ANG_XX.wav
1304,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITH_SAD_XX.wav
1306,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITH_DIS_XX.wav
1307,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITH_HAP_XX.wav
1309,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IOM_FEA_XX.wav
1310,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IOM_DIS_XX.wav
1311,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IOM_HAP_XX.wav
1312,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IEO_SAD_MD.wav
1314,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITS_DIS_XX.wav
1315,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWL_FEA_XX.wav
1316,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWL_DIS_XX.wav
1317,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITS_HAP_XX.wav
1318,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITS_ANG_XX.wav
1319,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITS_SAD_XX.wav
1320,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_ITS_FEA_XX.wav
1321,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWL_ANG_XX.wav
1322,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWL_HAP_XX.wav
1323,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_MTI_HAP_XX.wav
1324,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWW_ANG_XX.wav
1325,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TAI_DIS_XX.wav
1326,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TAI_FEA_XX.wav
1327,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TAI_ANG_XX.wav
1328,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_MTI_FEA_XX.wav
1330,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWW_DIS_XX.wav
1331,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWW_SAD_XX.wav
1332,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWW_HAP_XX.wav
1333,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_MTI_DIS_XX.wav
1336,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWW_FEA_XX.wav
1337,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_MTI_ANG_XX.wav
1338,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_IWL_SAD_XX.wav
1339,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_MTI_SAD_XX.wav
1340,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TAI_HAP_XX.wav
1341,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TIE_FEA_XX.wav
1342,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TIE_DIS_XX.wav
1344,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TIE_ANG_XX.wav
1345,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TIE_SAD_XX.wav
1346,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TIE_HAP_XX.wav
1347,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TAI_SAD_XX.wav
1348,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TSI_ANG_XX.wav
1350,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TSI_FEA_XX.wav
1353,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_WSI_SAD_XX.wav
1354,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_DFA_SAD_XX.wav
1355,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_WSI_ANG_XX.wav
1357,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_DFA_DIS_XX.wav
1358,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TSI_SAD_XX.wav
1359,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TSI_HAP_XX.wav
1360,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_DFA_FEA_XX.wav
1361,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_TSI_DIS_XX.wav
1362,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_WSI_FEA_XX.wav
1363,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_DFA_HAP_XX.wav
1364,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_WSI_HAP_XX.wav
1365,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1071_WSI_DIS_XX.wav
1366,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_DFA_ANG_XX.wav
1367,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_HAP_LO.wav
1368,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_HAP_MD.wav
1370,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_DIS_HI.wav
1371,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IOM_DIS_XX.wav
1372,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_FEA_LO.wav
1373,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_HAP_HI.wav
1374,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_DIS_MD.wav
1375,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_SAD_MD.wav
1376,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_SAD_HI.wav
1377,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_ANG_MD.wav
1378,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_DIS_LO.wav
1379,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_FEA_HI.wav
1380,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IOM_ANG_XX.wav
1381,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_ANG_LO.wav
1382,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_SAD_LO.wav
1383,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_ANG_HI.wav
1384,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IEO_FEA_MD.wav
1385,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITH_FEA_XX.wav
1386,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITS_FEA_XX.wav
1387,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITH_HAP_XX.wav
1388,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITS_ANG_XX.wav
1389,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITH_DIS_XX.wav
1390,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IOM_HAP_XX.wav
1393,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IOM_SAD_XX.wav
1394,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITS_HAP_XX.wav
1395,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IOM_FEA_XX.wav
1396,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITS_DIS_XX.wav
1397,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITS_SAD_XX.wav
1399,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWL_ANG_XX.wav
1400,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITH_ANG_XX.wav
1401,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_ITH_SAD_XX.wav
1402,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWW_HAP_XX.wav
1403,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWW_DIS_XX.wav
1404,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_MTI_DIS_XX.wav
1405,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWW_ANG_XX.wav
1406,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWW_SAD_XX.wav
1407,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWL_FEA_XX.wav
1408,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_MTI_HAP_XX.wav
1411,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWL_SAD_XX.wav
1412,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWW_FEA_XX.wav
1413,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWL_DIS_XX.wav
1414,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_IWL_HAP_XX.wav
1415,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_MTI_FEA_XX.wav
1416,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_MTI_ANG_XX.wav
1417,fear,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_TAI_FEA_XX.wav
1418,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_TAI_DIS_XX.wav
1419,happy,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_TAI_HAP_XX.wav
1421,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_TAI_SAD_XX.wav
1422,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_TAI_ANG_XX.wav
1423,sad,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_MTI_SAD_XX.wav
1425,angry,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_TIE_ANG_XX.wav
1426,disgust,/content/drive/MyDrive/Colab Notebooks/CREMA/1072_TSI_DIS_XX.wav
